n,p,M,trim,theta,count,survival,micro_cost,slack
1024,14012417,13684,5,0.75,5352,0.391113709442,0.570491536918,0.030708463082
1024,12759041,12460,5,0.75,4873,0.391091492777,0.570459130948,0.030740869052
512,7424513,14501,5,0.75,5671,0.391076477484,0.570437229140,0.030762770860
256,3435521,13420,5,0.75,5248,0.391058122206,0.570410455517,0.030789544483
512,5404673,10556,5,0.75,4128,0.391057218643,0.570409137550,0.030790862450
512,6043649,11804,5,0.75,4616,0.391053880041,0.570404267753,0.030795732247
512,5778433,11286,5,0.75,4413,0.391015417331,0.570348164758,0.030851835242
1024,13332481,13020,5,0.75,5091,0.391013824885,0.570345841963,0.030854158037
1024,13437953,13123,5,0.75,5131,0.390992913206,0.570315339489,0.030884660511
1024,10715137,10464,5,0.75,4091,0.390959480122,0.570266572875,0.030933427125
512,6241793,12191,5,0.75,4766,0.390944139119,0.570244195974,0.030955804026
256,3528961,13785,5,0.75,5389,0.390932172651,0.570226741285,0.030973258715
256,3744001,14625,5,0.75,5717,0.390905982906,0.570188540046,0.031011459954
512,6281729,12269,5,0.75,4796,0.390903904149,0.570185507901,0.031014492099
1024,14942209,14592,5,0.75,5704,0.390899122807,0.570178533676,0.031021466324
1024,14770177,14424,5,0.75,5638,0.390876317249,0.570145268727,0.031054731273
256,3505409,13693,5,0.75,5352,0.390856642080,0.570116569867,0.031083430133
1024,12295169,12007,5,0.75,4693,0.390855334388,0.570114662424,0.031085337576
1024,13613057,13294,5,0.75,5196,0.390853016398,0.570111281327,0.031088718673
1024,10464257,10219,5,0.75,3994,0.390840591056,0.570093157306,0.031106842694
256,2580737,10081,5,0.75,3940,0.390834242635,0.570083897287,0.031116102713
256,3709441,14490,5,0.75,5663,0.390821256039,0.570064954604,0.031135045396
1024,14714881,14370,5,0.75,5616,0.390814196242,0.570054656948,0.031145343052
512,5295617,10343,5,0.75,4042,0.390795707242,0.570027688274,0.031172311726
1024,15124481,14770,5,0.75,5772,0.390792146242,0.570022494081,0.031177505919
1024,13004801,12700,5,0.75,4963,0.390787401575,0.570015573350,0.031184426650
256,3315457,12951,5,0.75,5061,0.390780634700,0.570005702961,0.031194297039
256,3029249,11833,5,0.75,4624,0.390771571030,0.569992482389,0.031207517611
512,7319041,14295,5,0.75,5586,0.390766002099,0.569984359359,0.031215640641
512,6929921,13535,5,0.75,5289,0.390764684152,0.569982436958,0.031217563042
512,6877697,13433,5,0.75,5249,0.390754113005,0.569967017530,0.031232982470
256,2889217,11286,5,0.75,4410,0.390749601276,0.569960436570,0.031239563430
512,7083521,13835,5,0.75,5406,0.390748102638,0.569958250607,0.031241749393
512,7188481,14040,5,0.75,5486,0.390740740741,0.569947512297,0.031252487703
1024,14877697,14529,5,0.75,5677,0.390735769840,0.569940261575,0.031259738425
512,5470721,10685,5,0.75,4175,0.390734674778,0.569938664281,0.031261335719
1024,14123009,13792,5,0.75,5389,0.390733758701,0.569937328060,0.031262671940
256,3131137,12231,5,0.75,4779,0.390728476821,0.569929623734,0.031270376266
1024,13618177,13299,5,0.75,5196,0.390706068125,0.569896937661,0.031303062339
1024,14533633,14193,5,0.75,5545,0.390685549214,0.569867008091,0.031332991909
512,6748673,13181,5,0.75,5149,0.390638039602,0.569797708982,0.031402291018
512,5142017,10043,5,0.75,3923,0.390620332570,0.569771880913,0.031428119087
1024,14284801,13950,5,0.75,5449,0.390609318996,0.569755816146,0.031444183854
512,7532033,14711,5,0.75,5746,0.390592073958,0.569730661957,0.031469338043
1024,10822657,10569,5,0.75,4128,0.390576213454,0.569707527295,0.031492472705
512,5432321,10610,5,0.75,4144,0.390574929312,0.569705654202,0.031494345798
256,3782657,14776,5,0.75,5771,0.390565782350,0.569692312137,0.031507687863
1024,12199937,11914,5,0.75,4653,0.390548934027,0.569667736610,0.031532263390
1024,11778049,11502,5,0.75,4492,0.390540775517,0.569655836335,0.031544163665
512,5562881,10865,5,0.75,4243,0.390520018408,0.569625559321,0.031574440679
256,3383297,13216,5,0.75,5161,0.390511501211,0.569613135852,0.031586864148
256,3759617,14686,5,0.75,5735,0.390507966771,0.569607980400,0.031592019600
256,3697409,14443,5,0.75,5640,0.390500588520,0.569597218237,0.031602781763
256,2853121,11145,5,0.75,4352,0.390489008524,0.569580327267,0.031619672733
256,3606529,14088,5,0.75,5501,0.390474162408,0.569558672225,0.031641327775
1024,12789761,12490,5,0.75,4877,0.390472377902,0.569556069286,0.031643930714
1024,12270593,11983,5,0.75,4679,0.390469832262,0.569552356131,0.031647643869
256,2930689,11448,5,0.75,4470,0.390461215933,0.569539788064,0.031660211936
1024,12774401,12475,5,0.75,4871,0.390460921844,0.569539359096,0.031660640904
256,3675649,14358,5,0.75,5606,0.390444351581,0.569515189157,0.031684810843
512,7383041,14420,5,0.75,5630,0.390429958391,0.569494194769,0.031705805231
1024,15167489,14812,5,0.75,5783,0.390426681069,0.569489414357,0.031710585643
256,3572993,13957,5,0.75,5449,0.390413412624,0.569470060560,0.031729939440
1024,13151233,12843,5,0.75,5014,0.390407225726,0.569461036143,0.031738963857
512,7223809,14109,5,0.75,5508,0.390389113332,0.569434616799,0.031765383201
512,5492737,10728,5,0.75,4188,0.390380313199,0.569421780631,0.031778219369
1024,12226561,11940,5,0.75,4661,0.390368509213,0.569404562942,0.031795437058
256,2572033,10047,5,0.75,3922,0.390365283169,0.569399857327,0.031800142673
512,7643137,14928,5,0.75,5827,0.390340300107,0.569363416197,0.031836583803
