n,p,M,trim,theta,count,survival,micro_cost,slack
256,5728001,22375,5,0.75,8707,0.389139664804,0.567612129391,0.033587870609
256,6358273,24837,5,0.75,9665,0.389137174377,0.567608496770,0.033591503230
256,5962241,23290,5,0.75,9063,0.389136968656,0.567608196698,0.033591803302
256,5184001,20250,5,0.75,7880,0.389135802469,0.567606495659,0.033593504341
1024,22033409,21517,5,0.75,8373,0.389134172980,0.567604118831,0.033595881169
512,12748289,24899,5,0.75,9689,0.389132093658,0.567601085864,0.033598914136
512,11947009,23334,5,0.75,9080,0.389131739093,0.567600568683,0.033599431317
512,10994689,21474,5,0.75,8356,0.389121728602,0.567585967046,0.033614032954
512,10650113,20801,5,0.75,8094,0.389115907889,0.567577476759,0.033622523241
1024,22445057,21919,5,0.75,8529,0.389114466901,0.567575374886,0.033624625114
1024,24067073,23503,5,0.75,9145,0.389099263924,0.567553199315,0.033646800685
256,5456897,21316,5,0.75,8294,0.389097391631,0.567550468326,0.033649531674
256,6147073,24012,5,0.75,9343,0.389097118108,0.567550069356,0.033649930644
256,6145793,24007,5,0.75,9341,0.389094847336,0.567546757133,0.033653242867
512,10746881,20990,5,0.75,8167,0.389090042878,0.567539749189,0.033660250811
1024,24368129,23797,5,0.75,9259,0.389082657478,0.567528976598,0.033671023402
256,6231553,24342,5,0.75,9471,0.389080601430,0.567525977577,0.033674022423
256,5442049,21258,5,0.75,8271,0.389077053345,0.567520802221,0.033679197779
256,6241537,24381,5,0.75,9486,0.389073458841,0.567515559158,0.033684440842
256,6356737,24831,5,0.75,9661,0.389070113970,0.567510680218,0.033689319782
512,10780673,21056,5,0.75,8192,0.389057750760,0.567492646826,0.033707353174
1024,20577281,20095,5,0.75,7818,0.389052002986,0.567484262930,0.033715737070
1024,20530177,20049,5,0.75,7800,0.389046835254,0.567476725103,0.033723274897
512,11086337,21653,5,0.75,8424,0.389045397866,0.567474628482,0.033725371518
256,5786113,22602,5,0.75,8793,0.389036368463,0.567461457892,0.033738542108
256,6007297,23466,5,0.75,9129,0.389030938379,0.567453537390,0.033746462610
256,5934337,23181,5,0.75,9018,0.389025495017,0.567445597521,0.033754402479
512,11960833,23361,5,0.75,9088,0.389024442447,0.567444062206,0.033755937794
256,5340161,20860,5,0.75,8115,0.389022051774,0.567440575091,0.033759424909
256,5179649,20233,5,0.75,7871,0.389017940987,0.567434578960,0.033765421040
1024,23869441,23310,5,0.75,9068,0.389017589018,0.567434065565,0.033765934435
512,10785793,21066,5,0.75,8195,0.389015475173,0.567430982241,0.033769017759
512,10933249,21354,5,0.75,8307,0.389013767912,0.567428491973,0.033771508027
256,5494273,21462,5,0.75,8349,0.389013139502,0.567427575354,0.033772424646
256,6240001,24375,5,0.75,9482,0.389005128205,0.567415889807,0.033784110193
1024,20485121,20005,5,0.75,7782,0.389002749313,0.567412419875,0.033787580125
1024,21240833,20743,5,0.75,8069,0.388998698356,0.567406511015,0.033793488985
512,10619393,20741,5,0.75,8068,0.388987994793,0.567390898439,0.033809101561
256,5810689,22698,5,0.75,8829,0.388977002379,0.567374864537,0.033825135463
256,6253057,24426,5,0.75,9501,0.388970768853,0.567365772107,0.033834227893
512,12397057,24213,5,0.75,9418,0.388964605790,0.567356782458,0.033843217542
512,11094529,21669,5,0.75,8428,0.388942729245,0.567324872597,0.033875127403
256,5677057,22176,5,0.75,8625,0.388933982684,0.567312114571,0.033887885429
256,6286081,24555,5,0.75,9550,0.388922826308,0.567295841508,0.033904158492
1024,24373249,23802,5,0.75,9257,0.388916897740,0.567287193900,0.033912806100
512,12264449,23954,5,0.75,9316,0.388912081490,0.567280168756,0.033919831244
1024,24708097,24129,5,0.75,9384,0.388909610842,0.567276564987,0.033923435013
512,11243009,21959,5,0.75,8540,0.388906598661,0.567272171319,0.033927828681
512,10670593,20841,5,0.75,8105,0.388896885946,0.567258004028,0.033941995972
256,5610497,21916,5,0.75,8523,0.388893958752,0.567253734325,0.033946265675
256,5501953,21492,5,0.75,8358,0.388888888889,0.567246339253,0.033953660747
256,6097153,23817,5,0.75,9262,0.388881891086,0.567236132024,0.033963867976
512,10559489,20624,5,0.75,8020,0.388867339022,0.567214905898,0.033985094102
512,11749889,22949,5,0.75,8924,0.388862259793,0.567207497164,0.033992502836
256,6190337,24181,5,0.75,9403,0.388859021546,0.567202773748,0.033997226252
512,11721217,22893,5,0.75,8902,0.388852487660,0.567193243203,0.034006756797
512,11638273,22731,5,0.75,8839,0.388852228235,0.567192864797,0.034007135203
256,6053633,23647,5,0.75,9195,0.388844250856,0.567181228726,0.034018771274
256,5486849,21433,5,0.75,8334,0.388839639808,0.567174502897,0.034025497103
256,5168897,20191,5,0.75,7851,0.388836610371,0.567170084059,0.034029915941
256,6167809,24093,5,0.75,9368,0.388826630142,0.567155526562,0.034044473438
1024,20484097,20004,5,0.75,7778,0.388822235553,0.567149116468,0.034050883532
256,5296897,20691,5,0.75,8045,0.388816393601,0.567140595202,0.034059404798
512,11316737,22103,5,0.75,8594,0.388815997828,0.567140017915,0.034059982085
512,11673601,22800,5,0.75,8865,0.388815789474,0.567139714002,0.034060285998
256,5734913,22402,5,0.75,8710,0.388804571020,0.567123350391,0.034076649609
512,11494913,22451,5,0.75,8729,0.388802280522,0.567120009393,0.034079990607
512,12187649,23804,5,0.75,9255,0.388800201647,0.567116977076,0.034083022924
1024,24701953,24123,5,0.75,9379,0.388799071426,0.567115328498,0.034084671502
